school_code,school_name,province,district,Sector,school_location,school_status,school_settings,perc_with_50andplus,on_grid_electricity,has_internet,has_computer_access,avg_classroom_size_2024_25,double_shift,Leadership_marks_avg,Num_leader_records
251705,GS MUNINI,South,Nyamagabe,Uwinkingi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,58.32426452636719,1.0,1,1.0,58.0,0.0,82.17330583462655,2.0
251711,GS SUBUKINIRO,,,,,,,48.2288818359375,,0,,,,77.19545024968915,2.0
260105,EP ETOILE DU MATIN,South,Ruhango,Bweramana,URBAN,PRIVATE,Preprimary + Primary,93.22034454345703,1.0,1,0.0,32.0,0.0,,
260106,EP GITISI CATHOLIQUE,South,Ruhango,Bweramana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,67.49116516113281,1.0,1,0.0,58.0,0.0,73.1499692516109,1.0
260108,GS GITISI ADVENTISTE,South,Ruhango,Bweramana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,61.42131805419922,1.0,1,1.0,58.0,0.0,76.1181955274875,2.0
260109,EP JOMA,South,Ruhango,Bweramana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,68.80000305175781,1.0,1,0.0,58.0,0.0,74.2808814680696,1.0
260110,GS MURAMA,South,Ruhango,Bweramana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,67.93785095214844,1.0,1,0.0,58.0,0.0,75.1532213472588,1.0
260111,EP NYARUBUYE,,,,,,,48.35165023803711,,0,,,,,
260113,GS RUSORORO,South,Ruhango,Bweramana,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,68.55345916748047,1.0,1,0.0,58.0,1.0,70.79519133713555,2.0
260114,GS RWINYANA,South,Ruhango,Bweramana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,46.5587043762207,1.0,1,1.0,58.0,1.0,76.2860468332087,2.0
260116,GS Rubona,South,Ruhango,Bweramana,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,41.05691146850586,1.0,1,0.0,64.0,1.0,75.13181817828274,2.0
260206,BISIKA PRIMARY SCHOOL,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,44.05594635009766,1.0,1,0.0,58.0,0.0,73.9061161243278,1.0
260207,GS BYIMANA,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,65.51351928710938,1.0,1,0.0,58.0,1.0,77.5158695986154,1.0
260208,GS GAHENGELI,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,63.07692718505859,1.0,1,0.0,58.0,0.0,84.43957748890679,2.0
260209,GS BUKOMERO,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,66.2292251586914,1.0,1,1.0,58.0,0.0,88.0483515459726,2.0
260210,GS MPANDA,South,Ruhango,Byimana,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,70.17208099365234,1.0,1,1.0,64.0,0.0,87.5145422607371,2.0
260211,KAGEYO PRIMARY SCHOOL,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,68.75,1.0,1,0.0,58.0,0.0,75.5299185447652,1.0
260212,MAHEMBE PRIMARY SCHOOL,South,Ruhango,Byimana,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,61.31868362426758,1.0,1,0.0,58.0,0.0,79.8216457023061,1.0
260213,MUGOMBA PRIMARY SCHOOL,South,Ruhango,Byimana,RURAL,PUBLIC,Preprimary + Primary,75.4717025756836,1.0,1,0.0,64.0,0.0,83.4411694678147,1.0
260222,ECOLE PRIMAIRE MAYEBE,,,,,,,70.1754379272461,,0,,,,70.0996415718946,1.0
260223,Bright Future Academy,South,Ruhango,Byimana,RURAL,PRIVATE,Preprimary + Primary,100.0,1.0,1,0.0,32.0,0.0,,
260229,EP KIRENGERE,South,Ruhango,Byimana,RURAL,PUBLIC,Preprimary + Primary,63.80255889892578,1.0,1,0.0,64.0,0.0,81.4270227969431,1.0
260302,GS MUNANIRA,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,77.95698547363281,1.0,1,0.0,58.0,1.0,79.05432799568865,2.0
260303,KANYINYA,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,56.89045715332031,1.0,1,0.0,58.0,0.0,75.2052160740141,1.0
260304,GS KARAMBI,South,Ruhango,Kabagali,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,47.86585235595703,1.0,1,1.0,64.0,0.0,82.4049062526625,2.0
260305,GS NZUKI,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,53.71286773681641,1.0,1,1.0,58.0,0.0,75.2431915404601,1.0
260306,GS RUHARE,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,46.73748016357422,1.0,1,1.0,58.0,1.0,83.71086410502406,2.0
260307,RWESERO PRIMARY SCHOOL,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,54.00000381469727,1.0,1,0.0,58.0,1.0,71.8754280436895,1.0
260310,SCTURERENEZA,South,Ruhango,Kabagali,RURAL,PRIVATE,Preprimary + Primary,100.0,1.0,1,0.0,32.0,0.0,,
260312,RUSEBEYA PS,,,,,,,74.4186019897461,,0,,,,,
260313,EP Kavumu,South,Ruhango,Kabagali,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,53.26633453369141,1.0,1,0.0,58.0,0.0,71.8623188405797,1.0
260404,GAKO PRIMARY SCHOOL,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,68.51312255859375,1.0,1,0.0,58.0,0.0,77.3927262783702,1.0
260405,EP GASHIKE,,,,,,,49.57983016967773,,0,,,,,
260406,GS GISARI,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,44.81481552124023,1.0,1,1.0,58.0,0.0,78.1539405087119,2.0
260407,KARAMA PRIMARY SCHOOL,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,65.48672485351562,1.0,1,0.0,58.0,0.0,74.8355833455219,1.0
260408,KINAZI PRIMARY SCHOOL,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,58.16164779663086,1.0,1,0.0,58.0,1.0,77.3163413576231,1.0
260409,MPEMBA PRIMARY SCHOOL,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,58.44748687744141,1.0,1,0.0,58.0,0.0,78.4610427490657,1.0
260410,GS NYARUGENGE,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,67.85328674316406,1.0,1,0.0,58.0,0.0,74.23572730945921,2.0
260411,GS RUTABO A,South,Ruhango,Kinazi,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,36.8045654296875,1.0,1,1.0,64.0,1.0,75.72639323325905,2.0
260412,GS RUTABO B,South,Ruhango,Kinazi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,32.38993453979492,1.0,1,1.0,58.0,0.0,81.474899449882,1.0
260415,KAKIRU PS,South,Ruhango,Kinazi,RURAL,PUBLIC,Preprimary + Primary,68.51851654052734,1.0,1,0.0,64.0,0.0,73.8013293310463,1.0
260416,KAKIRENZI PS,South,Ruhango,Kinazi,RURAL,PUBLIC,Preprimary + Primary,75.53763580322266,1.0,1,0.0,64.0,1.0,78.8981403835702,1.0
260418,EP KIBANDA,South,Ruhango,Kinazi,RURAL,PUBLIC,Preprimary + Primary,53.66666793823242,1.0,1,0.0,64.0,0.0,76.2532243989046,1.0
260420,KINAZI BRIGHT PARENT SCHOOL,,,,,,,100.0,,0,,,,,
260501,GS BWERAMVURA,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,79.89949798583984,1.0,1,1.0,58.0,0.0,79.0721001093779,1.0
260504,GS MUYUNZWE,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,51.56626892089844,1.0,1,0.0,58.0,0.0,73.8749605964462,2.0
260505,EPKABIRIZI,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,67.02127075195312,1.0,1,0.0,58.0,0.0,69.8542571683293,1.0
260506,GS KABUGA K,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,76.01586151123047,1.0,1,1.0,58.0,0.0,75.2696013891034,2.0
260508,EP NYAGATOVU,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,72.64957427978516,1.0,1,0.0,58.0,0.0,68.6923480083857,1.0
260509,GSNYARUTOVU,,,,,,,78.50746154785156,,0,,,,66.7549283299679,1.0
260510,GIHORORO PS,South,Ruhango,Kinihira,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,72.54901885986328,1.0,1,0.0,58.0,0.0,,
260513,Saint Pierre Muremure Primary School,,,,,,,85.96491241455078,,0,,,,,
260601,GS KIZIBERE,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,61.81818389892578,1.0,1,1.0,58.0,0.0,82.39178824934345,2.0
260602,CYANZA PRIMARY SCHOOL,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,23.90670585632324,1.0,1,0.0,58.0,0.0,75.0342296977334,1.0
260603,GISANGA PRIMARY SCHOOL,South,Ruhango,Mbuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary,46.88172149658203,1.0,1,0.0,58.0,0.0,72.3863444793706,1.0
260605,GS MBUYE,South,Ruhango,Mbuye,URBAN,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary + TVET,43.06569290161133,1.0,1,1.0,64.0,0.0,74.3729822461347,2.0
260606,GS KABUGA M,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,60.48387145996094,1.0,1,1.0,58.0,1.0,78.3623714563113,1.0
260607,GS MWENDO M,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,59.91678237915039,1.0,1,1.0,58.0,0.0,75.1679870822098,1.0
260609,EP GISHALI,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,69.41812896728516,1.0,1,0.0,58.0,0.0,80.3396523356115,1.0
260610,EP MUSENYI,South,Ruhango,Mbuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,75.69444274902344,1.0,1,0.0,58.0,0.0,73.652936170482,1.0
260611,CYOBE PS,South,Ruhango,Mbuye,RURAL,PUBLIC,Preprimary + Primary,54.10959243774414,1.0,1,0.0,64.0,0.0,68.084336837167,1.0
260612,MATABA PS,South,Ruhango,Mbuye,RURAL,PUBLIC,Preprimary + Primary,59.1939582824707,,1,0.0,64.0,0.0,,
260613,BUREMERA PS,,,,,,,78.65853881835938,,0,,,,78.4759279812554,1.0
260701,GS MWENDO R,South,Ruhango,Mwendo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,36.71706390380859,1.0,1,1.0,58.0,1.0,77.1101577619099,2.0
260702,SARUHESHYI PS,South,Ruhango,Mwendo,RURAL,PUBLIC,Preprimary + Primary,77.85713958740234,1.0,1,0.0,64.0,0.0,,
260703,NYABIBUGU  PS,,,,,,,56.04026794433594,,0,,,,65.7841868823001,1.0
260708,GS GISEKE,South,Ruhango,Mwendo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,75.64402770996094,1.0,1,1.0,58.0,0.0,72.4806167109164,1.0
260709,GS MUTARA,South,Ruhango,Mwendo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,41.54929351806641,1.0,1,1.0,58.0,0.0,77.6619678223208,1.0
260710,GS RWINGWE,South,Ruhango,Mwendo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,76.96879577636719,1.0,1,1.0,58.0,0.0,75.4388279176293,1.0
260711,EP Gishweru,South,Ruhango,Mwendo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,53.65853881835938,1.0,1,0.0,58.0,0.0,,
260801,GIKOMA UEBR,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,54.5,1.0,1,0.0,58.0,1.0,77.5359372275501,1.0
260802,GS CYIMANA,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,30.59210395812988,1.0,1,0.0,58.0,0.0,77.8811556479871,2.0
260803,GS MUTIMA,South,Ruhango,Ntongwe,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,44.18103408813477,1.0,1,0.0,64.0,0.0,79.670977293841,1.0
260804,GS NTONGWE,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,57.10306167602539,1.0,1,1.0,58.0,0.0,,
260805,GS NYAGISOZI,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,50.73170471191406,1.0,1,0.0,58.0,1.0,76.8691562018482,1.0
260806,NTUNGAMO,,,,,,,100.0,,0,,,,75.958023859439,1.0
260807,NYAKABUNGO,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,38.05309677124023,1.0,1,0.0,58.0,0.0,76.312759420597,1.0
260808,NYARURAMA ADVENTIST,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,64.0625,1.0,1,0.0,58.0,0.0,77.7701178250139,1.0
260809,NYARURAMA CATHOLIC,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,72.3970947265625,1.0,1,0.0,58.0,0.0,,
260810,KAREBA PRIMARY SCHOOL,South,Ruhango,Ntongwe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,91.14832305908203,1.0,1,0.0,58.0,0.0,75.6091004990969,1.0
260812,MARIMBA PS,South,Ruhango,Ntongwe,RURAL,PUBLIC,Preprimary + Primary,73.5999984741211,1.0,1,0.0,64.0,0.0,76.7679968192005,1.0
260813,New vision Ntongwe parents school,South,Ruhango,Ntongwe,RURAL,PRIVATE,Preprimary + Primary,92.30769348144531,,1,0.0,32.0,0.0,,
260901,AMIZERO,South,Ruhango,Ruhango,URBAN,PRIVATE,Preprimary + Primary,94.73684692382812,1.0,1,0.0,32.0,0.0,,
260908,GIKOMA GVT,South,Ruhango,Ruhango,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,45.0,1.0,1,0.0,64.0,0.0,77.995110401131,2.0
260910,GS MUHORORO,South,Ruhango,Ruhango,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,55.0335578918457,1.0,1,1.0,58.0,0.0,74.10070255041695,2.0
260911,GS MUNINI,South,Ruhango,Ruhango,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,57.29795074462891,1.0,1,1.0,64.0,0.0,86.1901828144,1.0
260912,GS NYAMAGANA,South,Ruhango,Ruhango,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,41.11498260498047,1.0,1,0.0,58.0,1.0,80.35585537422665,2.0
260913,MUSAMO,South,Ruhango,Ruhango,URBAN,PUBLIC,Preprimary + Primary,66.22418975830078,1.0,1,0.0,64.0,0.0,75.5813164841991,1.0
260914,GS MUYANGE,South,Ruhango,Ruhango,URBAN,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,68.52458953857422,1.0,1,0.0,64.0,0.0,79.58552253120311,2.0
260915,GS NTENYO,South,Ruhango,Ruhango,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,64.67662048339844,1.0,1,0.0,58.0,0.0,80.2376118525336,2.0
260916,NYUNDO PRIMARY SCHOOL,,,,,,,88.72858428955078,,0,,,,76.586000748742,1.0
260917,GS RUHANGO ADEPR,South,Ruhango,Ruhango,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,80.7785873413086,1.0,1,0.0,58.0,0.0,83.6905816797491,2.0
260918,GS RUHANGO ADVENTIST,South,Ruhango,Ruhango,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,75.4039535522461,1.0,1,1.0,58.0,0.0,81.5748304955396,2.0
260919,GS RUHANGO CATH,South,Ruhango,Ruhango,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,71.46529388427734,1.0,1,1.0,58.0,0.0,81.45762434323375,2.0
260920,TAMBWE,South,Ruhango,Ruhango,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,69.95708465576172,1.0,1,0.0,58.0,0.0,66.673989457648,1.0
260930,SAINT VINCENT PALLOTTI SCHOOL,South,Ruhango,Ruhango,URBAN,PRIVATE,Preprimary + Primary,97.77777862548828,1.0,1,0.0,32.0,0.0,,
260931,BUSHENYI PS,South,Ruhango,Ruhango,URBAN,PUBLIC,Preprimary + Primary,77.29257202148438,1.0,1,0.0,64.0,1.0,74.2998203054807,1.0
260932,KINAMA PS,South,Ruhango,Ruhango,RURAL,PUBLIC,Preprimary + Primary,75.80644989013672,1.0,1,0.0,64.0,1.0,80.9325541708965,1.0
260933,NTINYINSHI PS,,,,,,,56.9620246887207,,0,,,,77.2053278922263,1.0
270101,BILINGAGA,South,Muhanga,Cyeza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,71.79487609863281,1.0,1,0.0,58.0,0.0,76.03800066203243,1.0
270105,BUSEKERA,,,,,,,32.58427047729492,,0,,,,73.8474783656657,1.0
270106,BWIRIKA,South,Muhanga,Cyeza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,9.40170955657959,1.0,1,0.0,58.0,0.0,77.4393279953491,1.0
270109,GSKIVUMU,South,Muhanga,Cyeza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,39.39393997192383,1.0,1,1.0,58.0,0.0,79.09134304813296,2.0
270112,GS SHOLI,South,Muhanga,Cyeza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,5.454545497894287,1.0,1,1.0,58.0,0.0,77.54325216996425,2.0
270201,GS BURAMBA,South,Muhanga,Kabacuzi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,59.85221862792969,1.0,1,1.0,58.0,0.0,76.2045938847202,2.0
270202,GS BUTARE,South,Muhanga,Kabacuzi,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,49.75767517089844,1.0,1,1.0,64.0,0.0,83.36400265406286,2.0
270203,EP Jandali A,,,,,,,39.0625,,0,,,,69.9450093174936,1.0
270204,EP KABACUZI,South,Muhanga,Kabacuzi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,39.36508178710938,1.0,1,0.0,58.0,1.0,71.546671350194,1.0
270205,GS KIBYIMBA,South,Muhanga,Kabacuzi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary + TVET,50.80385971069336,1.0,1,0.0,58.0,0.0,68.16174807120045,2.0
270207,EP RUTONGO,South,Muhanga,Kabacuzi,RURAL,PUBLIC,Preprimary + Primary,51.0,1.0,1,0.0,64.0,0.0,71.3039772556932,1.0
270208,EPKAVUMU,,,,,,,66.88311767578125,,0,,,,74.3730936972078,1.0
270209,EP NGARAMA,,,,,,,92.25806427001953,,0,,,,80.7332896993771,1.0
270301,EP BUKIRO,South,Muhanga,Kibangu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,56.62650299072266,,1,0.0,58.0,0.0,80.6776205450734,1.0
270304,EP GISHARU,South,Muhanga,Kibangu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,40.90909194946289,1.0,1,0.0,58.0,1.0,,
270306,GS  JURWE,South,Muhanga,Kibangu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,59.41176605224609,,1,0.0,58.0,0.0,81.4080014597708,1.0
270308,EP KIVUMO,South,Muhanga,Kibangu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,50.0,1.0,1,0.0,58.0,0.0,84.1373983739837,1.0
270314,EP RUBYINIRO,South,Muhanga,Kibangu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,50.0,1.0,1,0.0,58.0,0.0,81.9276693368077,1.0
270402,BUDENDE,South,Muhanga,Kiyumba,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,51.85185241699219,1.0,1,0.0,58.0,0.0,76.1673339019319,1.0
270404,KANYANZA A,South,Muhanga,Kiyumba,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,66.45367431640625,1.0,1,0.0,58.0,0.0,70.28674555395835,2.0
270407,KARESHYA,South,Muhanga,Kiyumba,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,35.48387145996094,1.0,1,0.0,58.0,0.0,70.4925795534286,1.0
270408,MUGEYO,South,Muhanga,Kiyumba,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,78.63247680664062,1.0,1,0.0,58.0,0.0,66.4965850159991,1.0
270409,NDAGO,,,,,,,57.24637603759766,,0,,,,74.3241831552331,1.0
270410,SABUSARO,South,Muhanga,Kiyumba,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,50.79365539550781,1.0,1,0.0,58.0,0.0,83.2067393190197,1.0
270411,KIYUMBA,South,Muhanga,Kiyumba,RURAL,PUBLIC,Preprimary + Primary,52.97029495239258,1.0,1,0.0,64.0,0.0,68.330065961037,1.0
270413,EPBIKOMBE,,,,,,,54.81481552124023,,0,,,,,
270502,ENDG NGANZO,South,Muhanga,Muhanga,RURAL,PRIVATE,Preprimary + Primary,98.88888549804688,1.0,1,0.0,32.0,0.0,,
270504,RUTAKA,South,Muhanga,Muhanga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,62.17616653442383,1.0,1,0.0,58.0,0.0,65.306475658048,1.0
270505,GISIZA,,,,,,,43.31550979614258,,0,,,,75.9006755182856,1.0
270506,GITONGATI,South,Muhanga,Muhanga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,40.10416412353516,1.0,1,0.0,58.0,0.0,85.2799477425183,1.0
270507,GS NGOMA,South,Muhanga,Muhanga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,35.44303894042969,1.0,1,1.0,58.0,0.0,77.8198094847728,1.0
270509,KIVOMO,,,,,,,51.21951293945312,,0,,,,70.3406479909451,1.0
270510,GS MATA,South,Muhanga,Muhanga,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,52.41038131713867,1.0,1,1.0,64.0,0.0,73.0483003649694,2.0
270511,MUHAZI,,,,,,,60.82474136352539,,0,,,,75.8138364779874,1.0
270513,MURAMA,,,,,,,29.16666603088379,,0,,,,61.7109120529582,1.0
270602,EP BULINGA,South,Muhanga,Mushishiro,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,47.72727203369141,1.0,1,0.0,58.0,0.0,74.3940615998052,1.0
270604,GS CYICARO,South,Muhanga,Mushishiro,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,65.1515121459961,1.0,1,1.0,58.0,0.0,81.0816580941953,1.0
270606,GS NYABITARE,South,Muhanga,Mushishiro,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,27.90697860717773,1.0,1,1.0,58.0,0.0,80.60068374299046,2.0
270609,GS MUSHISHIRO,South,Muhanga,Mushishiro,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,41.71974563598633,1.0,1,1.0,58.0,1.0,72.42744697741131,2.0
270614,EP RWIGERERO,South,Muhanga,Mushishiro,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,50.0,1.0,1,0.0,58.0,0.0,77.3911126085654,1.0
270615,GS MATYAZO,South,Muhanga,Mushishiro,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,55.94713592529297,1.0,1,0.0,64.0,0.0,,
270701,BUBAJI,South,Muhanga,Nyabinoni,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,47.14285659790039,1.0,1,0.0,58.0,0.0,71.216928721174,1.0
270703,GS KIBINGO,South,Muhanga,Nyabinoni,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,22.91666793823242,,1,0.0,58.0,0.0,71.4315900186877,1.0
270704,GS NYABINONI,South,Muhanga,Nyabinoni,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + TVET,68.87755584716797,1.0,1,1.0,58.0,0.0,74.11166131600504,2.0
270705,GISURA P S,,,,,,,33.66336441040039,,0,,,,74.8500095292548,1.0
270708,GSSHAKI,,,,,,,63.6363639831543,,0,,,,60.0942130076985,1.0
270709,NGARU,South,Muhanga,Nyabinoni,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,37.4125862121582,,1,1.0,58.0,0.0,72.908601134215,1.0
270712,EP NYARUSANGE,South,Muhanga,Nyabinoni,RURAL,PUBLIC,Preprimary + Primary,83.59375,,1,0.0,64.0,1.0,71.2343665768194,1.0
270809,GS KABGAYI A,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Primary + Ordinal Level,72.67904663085938,1.0,1,1.0,58.0,0.0,79.22936556716024,2.0
270813,EP GAHOGO,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary,72.79570007324219,1.0,1,0.0,58.0,1.0,82.8599154783975,1.0
270815,GS GITARAMA,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,89.89899444580078,1.0,1,1.0,58.0,1.0,76.7255307264798,2.0
270816,GS KABGAYI B,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,69.72704315185547,1.0,1,1.0,58.0,0.0,62.9134897744594,1.0
270819,EP LA MISERICORDE,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary,71.92982482910156,1.0,1,0.0,58.0,0.0,78.88591099676,1.0
270822,EP MUSHUBATI,South,Muhanga,Nyamabuye,RURAL,PUBLIC,Preprimary + Primary,63.80813598632812,1.0,1,0.0,64.0,0.0,80.7550499756475,1.0
270824,GS NYABISINDU,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,44.89795684814453,1.0,1,1.0,58.0,0.0,82.05253453009665,2.0
270826,GS REMERA,South,Muhanga,Nyamabuye,URBAN,PUBLIC,Preprimary + Primary + Ordinal Level,56.20347213745117,1.0,1,0.0,64.0,0.0,80.12535956501054,2.0
270827,EP RUTARABANA,South,Muhanga,Nyamabuye,URBAN,GOVERNMENT_AIDED,Preprimary + Primary,36.3636360168457,1.0,1,0.0,58.0,0.0,74.1313405919614,1.0
270829,EP SAINT AUGUSTIN,South,Muhanga,Nyamabuye,URBAN,PRIVATE,Preprimary + Primary,92.87833404541016,1.0,1,0.0,32.0,0.0,,
270845,EP MUNINI,South,Muhanga,Nyamabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,52.15946960449219,1.0,1,0.0,58.0,0.0,71.7910232944552,1.0
